original_index,review_text,review_text_processed,review_text_tokenized,polarity,rating,kfold_polarity,kfold_rating
41693,"Como o prazo de entrega é até 29/08/18 e ainda não chegou, não tenho como avaliar.","como o prazo de entrega e ate 29/08/18 e ainda nao chegou, nao tenho como avaliar.","['como', 'prazo', 'de', 'entrega', 'ate', '29', '08', '18', 'ainda', 'nao', 'chegou', 'nao', 'tenho', 'como', 'avaliar']",0.0,1,10,10
54912,Muito bom o apoio,muito bom o apoio,"['muito', 'bom', 'apoio']",1.0,5,10,10
1352,Excelente produto e a entrega chegou antes do prazo previsto!!! Ótimo,excelente produto e a entrega chegou antes do prazo previsto!!! otimo,"['excelente', 'produto', 'entrega', 'chegou', 'antes', 'do', 'prazo', 'previsto', 'otimo']",1.0,4,10,10
46980,Gostei muito do produto . Chegou bem antes so prazo.,gostei muito do produto . chegou bem antes so prazo.,"['gostei', 'muito', 'do', 'produto', 'chegou', 'bem', 'antes', 'so', 'prazo']",1.0,5,10,10
61570,"As peças vieram conforme solicitado, porem as medidas não vieram conforme o pedido.","as pecas vieram conforme solicitado, porem as medidas nao vieram conforme o pedido.","['as', 'pecas', 'vieram', 'conforme', 'solicitado', 'porem', 'as', 'medidas', 'nao', 'vieram', 'conforme', 'pedido']",,3,-1,10
83204,Adorei meu porta chaves ,adorei meu porta chaves ,"['adorei', 'meu', 'porta', 'chaves']",1.0,5,10,10
61439,Ainda Não recebi o produto ,ainda nao recebi o produto ,"['ainda', 'nao', 'recebi', 'produto']",0.0,2,10,10
37505,O produto atende as expectativas.,o produto atende as expectativas.,"['produto', 'atende', 'as', 'expectativas']",1.0,5,10,10
81959,Ótimo,otimo,['otimo'],1.0,5,10,10
70133,Chegou tudo certinho,chegou tudo certinho,"['chegou', 'tudo', 'certinho']",1.0,5,10,10
99491,"Adorei o relógio, é a entrega foi super rápida.","adorei o relogio, e a entrega foi super rapida.","['adorei', 'relogio', 'entrega', 'foi', 'super', 'rapida']",1.0,5,10,10
45015,"Entrega rápida, porem pedi 2 unidades e recebi apenas uma unidade. Entrei em contato com a lannister e o problema foi solucionado sem maiores transtornos.","entrega rapida, porem pedi 2 unidades e recebi apenas uma unidade. entrei em contato com a lannister e o problema foi solucionado sem maiores transtornos.","['entrega', 'rapida', 'porem', 'pedi', 'unidades', 'recebi', 'apenas', 'uma', 'unidade', 'entrei', 'em', 'contato', 'com', 'lannister', 'problema', 'foi', 'solucionado', 'sem', 'maiores', 'transtornos']",,3,-1,10
19806,"Produto em si é bom, porém veio a cor diferente da que eu comprei.","produto em si e bom, porem veio a cor diferente da que eu comprei.","['produto', 'em', 'si', 'bom', 'porem', 'veio', 'cor', 'diferente', 'da', 'que', 'eu', 'comprei']",1.0,4,10,10
4857,O produto chegou em ordem e no dia certo.,o produto chegou em ordem e no dia certo.,"['produto', 'chegou', 'em', 'ordem', 'no', 'dia', 'certo']",1.0,5,10,10
94049,Produto barulhento sem controle de volume e não há referencia nas instruções do produto,produto barulhento sem controle de volume e nao ha referencia nas instrucoes do produto,"['produto', 'barulhento', 'sem', 'controle', 'de', 'volume', 'nao', 'ha', 'referencia', 'nas', 'instrucoes', 'do', 'produto']",,3,-1,10
72146,Chegou atrasado mas está valendo,chegou atrasado mas esta valendo,"['chegou', 'atrasado', 'mas', 'esta', 'valendo']",1.0,4,10,10
38726,chegou no prazo.. bom produto,chegou no prazo.. bom produto,"['chegou', 'no', 'prazo', 'bom', 'produto']",1.0,5,10,10
72631,Meu produto consta como entregue mais ele ainda não foi recebido.,meu produto consta como entregue mais ele ainda nao foi recebido.,"['meu', 'produto', 'consta', 'como', 'entregue', 'mais', 'ele', 'ainda', 'nao', 'foi', 'recebido']",0.0,1,10,10
64706,Produto conforme descrito pelo vendedor,produto conforme descrito pelo vendedor,"['produto', 'conforme', 'descrito', 'pelo', 'vendedor']",1.0,5,10,10
78484,"Ocorreu tudo bem, embora os correios ter demorado muito a entregar o produto","ocorreu tudo bem, embora os correios ter demorado muito a entregar o produto","['ocorreu', 'tudo', 'bem', 'embora', 'os', 'correios', 'ter', 'demorado', 'muito', 'entregar', 'produto']",1.0,4,10,10
15352,adorei o produto super recomendo],adorei o produto super recomendo],"['adorei', 'produto', 'super', 'recomendo']",1.0,5,10,10
84440,tudo certo e bunito,tudo certo e bunito,"['tudo', 'certo', 'bunito']",1.0,5,10,10
29422,"Muito bom, chegou no prazo. Perfeito","muito bom, chegou no prazo. perfeito","['muito', 'bom', 'chegou', 'no', 'prazo', 'perfeito']",1.0,5,10,10
38186,Excelente o processo de compra e entrega do produto. Recomendo. ,excelente o processo de compra e entrega do produto. recomendo. ,"['excelente', 'processo', 'de', 'compra', 'entrega', 'do', 'produto', 'recomendo']",1.0,5,10,10
77262,Recebi o produto dentro de prazo.,recebi o produto dentro de prazo.,"['recebi', 'produto', 'dentro', 'de', 'prazo']",1.0,4,10,10
27851,"O produto não foi entregue, retornou ao destinatário há 15 dias e ainda não me procuraram para devolver o dinheiro, não consigo falar com ninguém pelo sac","o produto nao foi entregue, retornou ao destinatario ha 15 dias e ainda nao me procuraram para devolver o dinheiro, nao consigo falar com ninguem pelo sac","['produto', 'nao', 'foi', 'entregue', 'retornou', 'ao', 'destinatario', 'ha', '15', 'dias', 'ainda', 'nao', 'me', 'procuraram', 'para', 'devolver', 'dinheiro', 'nao', 'consigo', 'falar', 'com', 'ninguem', 'pelo', 'sac']",0.0,1,10,10
17944,Recomendo! /Qualidade e entrega dentro do prazo..,recomendo! /qualidade e entrega dentro do prazo..,"['recomendo', 'qualidade', 'entrega', 'dentro', 'do', 'prazo']",1.0,4,10,10
17414,Site maravilhoso tanto no atendimento quanto na entrega ... Muito satisfeito!,site maravilhoso tanto no atendimento quanto na entrega ... muito satisfeito!,"['site', 'maravilhoso', 'tanto', 'no', 'atendimento', 'quanto', 'na', 'entrega', 'muito', 'satisfeito']",1.0,5,10,10
62558,Sempre comprei nas lannister e nuca tive problema.,sempre comprei nas lannister e nuca tive problema.,"['sempre', 'comprei', 'nas', 'lannister', 'nuca', 'tive', 'problema']",1.0,5,10,10
47964,Comprei e não recebi o produto.,comprei e nao recebi o produto.,"['comprei', 'nao', 'recebi', 'produto']",0.0,1,10,10
27197,a loja em si não apresentou problemas porém houve um imprevisto com a entregadora (correios) que atrasou a entrega e acabei por pedir o cancelamento do produto por motivos pessoais,a loja em si nao apresentou problemas porem houve um imprevisto com a entregadora (correios) que atrasou a entrega e acabei por pedir o cancelamento do produto por motivos pessoais,"['loja', 'em', 'si', 'nao', 'apresentou', 'problemas', 'porem', 'houve', 'um', 'imprevisto', 'com', 'entregadora', 'correios', 'que', 'atrasou', 'entrega', 'acabei', 'por', 'pedir', 'cancelamento', 'do', 'produto', 'por', 'motivos', 'pessoais']",0.0,1,10,10
24533,"Poderiam treceirizar as entregas, porque meu pedido foi pelos correios . Não sei já estão. Obrigada. ","poderiam treceirizar as entregas, porque meu pedido foi pelos correios . nao sei ja estao. obrigada. ","['poderiam', 'treceirizar', 'as', 'entregas', 'porque', 'meu', 'pedido', 'foi', 'pelos', 'correios', 'nao', 'sei', 'ja', 'estao', 'obrigada']",1.0,5,10,10
87145,"Produto entregue antes do tempo previsto pela loja. Estão de Parabéns!!
","produto entregue antes do tempo previsto pela loja. estao de parabens!!
","['produto', 'entregue', 'antes', 'do', 'tempo', 'previsto', 'pela', 'loja', 'estao', 'de', 'parabens']",1.0,5,10,10
60080,Excelente ... prazo de entrega excelente !,excelente ... prazo de entrega excelente !,"['excelente', 'prazo', 'de', 'entrega', 'excelente']",1.0,5,10,10
33582,bomba mto boa,bomba mto boa,"['bomba', 'mto', 'boa']",1.0,5,10,10
72756,O produto descreve que a caixa do relogio é metal e o vidro cristal mineral e não é a caixa é resina cromada e o vidro é acrílico.,o produto descreve que a caixa do relogio e metal e o vidro cristal mineral e nao e a caixa e resina cromada e o vidro e acrilico.,"['produto', 'descreve', 'que', 'caixa', 'do', 'relogio', 'metal', 'vidro', 'cristal', 'mineral', 'nao', 'caixa', 'resina', 'cromada', 'vidro', 'acrilico']",0.0,2,10,10
55308,Bom,bom,['bom'],1.0,4,10,10
64555,"Produto entregue dentro do prazo... recomendo

","produto entregue dentro do prazo... recomendo

","['produto', 'entregue', 'dentro', 'do', 'prazo', 'recomendo']",1.0,4,10,10
26837,"Eu adorei veio ate antes do tempo,Eu recomendo sim.....","eu adorei veio ate antes do tempo,eu recomendo sim.....","['eu', 'adorei', 'veio', 'ate', 'antes', 'do', 'tempo', 'eu', 'recomendo', 'sim']",1.0,5,10,10
74871,Excelente produto.,excelente produto.,"['excelente', 'produto']",1.0,5,10,10
83806,Foi a primeira vez que fiz uma compra pela a internet e foi uma péssima esperiencia.Agora quero saber se vou ficar no prejuízo? Não recebi o produto e quero meu dinheiro de volta!!,foi a primeira vez que fiz uma compra pela a internet e foi uma pessima esperiencia.agora quero saber se vou ficar no prejuizo? nao recebi o produto e quero meu dinheiro de volta!!,"['foi', 'primeira', 'vez', 'que', 'fiz', 'uma', 'compra', 'pela', 'internet', 'foi', 'uma', 'pessima', 'esperiencia', 'agora', 'quero', 'saber', 'se', 'vou', 'ficar', 'no', 'prejuizo', 'nao', 'recebi', 'produto', 'quero', 'meu', 'dinheiro', 'de', 'volta']",0.0,1,10,10
55400,O produto não chegou....minha bebê nasce no inicio de março e não tenho bolsa da maternidade...pois essa que comprei não chegou...paguei frete e não entendi o porquê de vir via pac...esta demorando,o produto nao chegou....minha bebe nasce no inicio de marco e nao tenho bolsa da maternidade...pois essa que comprei nao chegou...paguei frete e nao entendi o porque de vir via pac...esta demorando,"['produto', 'nao', 'chegou', 'minha', 'bebe', 'nasce', 'no', 'inicio', 'de', 'marco', 'nao', 'tenho', 'bolsa', 'da', 'maternidade', 'pois', 'essa', 'que', 'comprei', 'nao', 'chegou', 'paguei', 'frete', 'nao', 'entendi', 'porque', 'de', 'vir', 'via', 'pac', 'esta', 'demorando']",0.0,1,10,10
10600,"Bom atendimento
5
","bom atendimento
5
","['bom', 'atendimento']",,3,-1,10
61100,Excelente rapidez na entrega !,excelente rapidez na entrega !,"['excelente', 'rapidez', 'na', 'entrega']",1.0,5,10,10
20908,"preciso de ajuda para devolucao do pedido,
os produtos nao tem a qualidade esperada.

at

","preciso de ajuda para devolucao do pedido,
os produtos nao tem a qualidade esperada.

at

","['preciso', 'de', 'ajuda', 'para', 'devolucao', 'do', 'pedido', 'os', 'produtos', 'nao', 'tem', 'qualidade', 'esperada', 'at']",,3,-1,10
89849,Recebi um produto similar ao que pedi e não veio nota fiscal na caixa ,recebi um produto similar ao que pedi e nao veio nota fiscal na caixa ,"['recebi', 'um', 'produto', 'similar', 'ao', 'que', 'pedi', 'nao', 'veio', 'nota', 'fiscal', 'na', 'caixa']",0.0,1,10,10
17810,Compra rápida!Produto conforme anunciado e entrega antes do prazo!,compra rapida!produto conforme anunciado e entrega antes do prazo!,"['compra', 'rapida', 'produto', 'conforme', 'anunciado', 'entrega', 'antes', 'do', 'prazo']",1.0,5,10,10
66869,Muito satisfeita.parabens.,muito satisfeita.parabens.,"['muito', 'satisfeita', 'parabens']",1.0,5,10,10
77863,O produto veio faltando algumas peças a empresa se prontificou a envia las estou aguardando ,o produto veio faltando algumas pecas a empresa se prontificou a envia las estou aguardando ,"['produto', 'veio', 'faltando', 'algumas', 'pecas', 'empresa', 'se', 'prontificou', 'envia', 'las', 'estou', 'aguardando']",,3,-1,10
55574,"ENTREGA SUPER RÁPIDA, ME SURPREENDI!","entrega super rapida, me surpreendi!","['entrega', 'super', 'rapida', 'me', 'surpreendi']",1.0,5,10,10
44977,Enviei e-mail ontem e estou aguardando p/ ver o procedimento p/ fazer devolução. Entrei em contato com o responsável da nota e o mesmo diz que mandaria uma resistência para fazermos a troca. Incorreto,enviei e-mail ontem e estou aguardando p/ ver o procedimento p/ fazer devolucao. entrei em contato com o responsavel da nota e o mesmo diz que mandaria uma resistencia para fazermos a troca. incorreto,"['enviei', 'mail', 'ontem', 'estou', 'aguardando', 'ver', 'procedimento', 'fazer', 'devolucao', 'entrei', 'em', 'contato', 'com', 'responsavel', 'da', 'nota', 'mesmo', 'diz', 'que', 'mandaria', 'uma', 'resistencia', 'para', 'fazermos', 'troca', 'incorreto']",0.0,1,10,10
67111,Depois que recebi um envelope com um panfleto e o meu produto nao esta dentro envelope vazio. E lamentavel uma loja fazer isso quantas pessoas deve ter levado prejuizo. Alguem tem que manifestar. ,depois que recebi um envelope com um panfleto e o meu produto nao esta dentro envelope vazio. e lamentavel uma loja fazer isso quantas pessoas deve ter levado prejuizo. alguem tem que manifestar. ,"['depois', 'que', 'recebi', 'um', 'envelope', 'com', 'um', 'panfleto', 'meu', 'produto', 'nao', 'esta', 'dentro', 'envelope', 'vazio', 'lamentavel', 'uma', 'loja', 'fazer', 'isso', 'quantas', 'pessoas', 'deve', 'ter', 'levado', 'prejuizo', 'alguem', 'tem', 'que', 'manifestar']",0.0,1,10,10
68431,Recomendo esta compra,recomendo esta compra,"['recomendo', 'esta', 'compra']",1.0,5,10,10
12874,Recebi o produto há poucos dias. Por enquanto funcionando muito bem. ,recebi o produto ha poucos dias. por enquanto funcionando muito bem. ,"['recebi', 'produto', 'ha', 'poucos', 'dias', 'por', 'enquanto', 'funcionando', 'muito', 'bem']",1.0,5,10,10
78029,Otimo,otimo,['otimo'],1.0,5,10,10
614,Boa compra.,boa compra.,"['boa', 'compra']",1.0,4,10,10
76021,"Entrega rápida, produto bem embalado, tudo perfeito.","entrega rapida, produto bem embalado, tudo perfeito.","['entrega', 'rapida', 'produto', 'bem', 'embalado', 'tudo', 'perfeito']",1.0,5,10,10
87863,"Entrega rápida, bom produto é fácil montagem.","entrega rapida, bom produto e facil montagem.","['entrega', 'rapida', 'bom', 'produto', 'facil', 'montagem']",1.0,4,10,10
83005,uma das poltronas faltando os 04 pés palito,uma das poltronas faltando os 04 pes palito,"['uma', 'das', 'poltronas', 'faltando', 'os', '04', 'pes', 'palito']",0.0,1,10,10
64132,"Comprei 4 kits e só recebi, por enquanto, apenas 01(um). Por isso minha avaliação de que ""o produto não foi entregue"". Penso que deveriam inf na compra q viria em partes e não td de uma vez. Aguardo.","comprei 4 kits e so recebi, por enquanto, apenas 01(um). por isso minha avaliacao de que ""o produto nao foi entregue"". penso que deveriam inf na compra q viria em partes e nao td de uma vez. aguardo.","['comprei', 'kits', 'so', 'recebi', 'por', 'enquanto', 'apenas', '01', 'um', 'por', 'isso', 'minha', 'avaliacao', 'de', 'que', 'produto', 'nao', 'foi', 'entregue', 'penso', 'que', 'deveriam', 'inf', 'na', 'compra', 'viria', 'em', 'partes', 'nao', 'td', 'de', 'uma', 'vez', 'aguardo']",1.0,5,10,10
35419,happy,happy,['happy'],1.0,5,10,10
46860,Perfeito ,perfeito ,['perfeito'],1.0,5,10,10
82703,Adorei o produto ,adorei o produto ,"['adorei', 'produto']",1.0,5,10,10
57959,não recebi o produto ,nao recebi o produto ,"['nao', 'recebi', 'produto']",0.0,1,10,10
97337,"foi tranquilo, ate agora tudo foi cumprido.","foi tranquilo, ate agora tudo foi cumprido.","['foi', 'tranquilo', 'ate', 'agora', 'tudo', 'foi', 'cumprido']",1.0,4,10,10
29445,recomendo,recomendo,['recomendo'],0.0,2,10,10
54813,"Chegou antes do prazo, e em perfeito estado. Muito bem embalado.","chegou antes do prazo, e em perfeito estado. muito bem embalado.","['chegou', 'antes', 'do', 'prazo', 'em', 'perfeito', 'estado', 'muito', 'bem', 'embalado']",1.0,5,10,10
91948,Boa,boa,['boa'],,3,-1,10
30666,"A película enviada é reta e a tela do aparelho é um pouco redonda o que deixou os lados afastado da película e fica entrando sugira.

Passou um dia do prazo mas é algo tolerável. 

Do mais parabén","a pelicula enviada e reta e a tela do aparelho e um pouco redonda o que deixou os lados afastado da pelicula e fica entrando sugira.

passou um dia do prazo mas e algo toleravel. 

do mais paraben","['pelicula', 'enviada', 'reta', 'tela', 'do', 'aparelho', 'um', 'pouco', 'redonda', 'que', 'deixou', 'os', 'lados', 'afastado', 'da', 'pelicula', 'fica', 'entrando', 'sugira', 'passou', 'um', 'dia', 'do', 'prazo', 'mas', 'algo', 'toleravel', 'do', 'mais', 'paraben']",1.0,5,10,10
16290,"Produto de acordo com a postagem .
Entrega rápida e antes do prazo.","produto de acordo com a postagem .
entrega rapida e antes do prazo.","['produto', 'de', 'acordo', 'com', 'postagem', 'entrega', 'rapida', 'antes', 'do', 'prazo']",1.0,5,10,10
4957,"a cor azul da capa é bem esmaecida e na foto era bem viva, de resto, tudo ok,","a cor azul da capa e bem esmaecida e na foto era bem viva, de resto, tudo ok,","['cor', 'azul', 'da', 'capa', 'bem', 'esmaecida', 'na', 'foto', 'era', 'bem', 'viva', 'de', 'resto', 'tudo', 'ok']",1.0,4,10,10
90361,Produto cf anunciado. Chegou antes do prazo. ,produto cf anunciado. chegou antes do prazo. ,"['produto', 'cf', 'anunciado', 'chegou', 'antes', 'do', 'prazo']",1.0,5,10,10
5029,"ANTES DO PRAZO,ÓTIMO.","antes do prazo,otimo.","['antes', 'do', 'prazo', 'otimo']",1.0,5,10,10
92507,O produto tem um problema no ajuste e só serviria bem em pessoas muito grandes. O máximo que ele ajusta ainda fica muito largo. Mas a câmera é razoável e o dispositivo faz o que promete.,o produto tem um problema no ajuste e so serviria bem em pessoas muito grandes. o maximo que ele ajusta ainda fica muito largo. mas a camera e razoavel e o dispositivo faz o que promete.,"['produto', 'tem', 'um', 'problema', 'no', 'ajuste', 'so', 'serviria', 'bem', 'em', 'pessoas', 'muito', 'grandes', 'maximo', 'que', 'ele', 'ajusta', 'ainda', 'fica', 'muito', 'largo', 'mas', 'camera', 'razoavel', 'dispositivo', 'faz', 'que', 'promete']",1.0,4,10,10
